
l 0.21775 -0.352562 0.40525 0.258812 -0.249 0.555688
l 0.202125 -0.227562 0.46775 0.4385 -0.045875 0.672875
l 0.15525 -0.024438 0.577125 0.547875 0.09475 0.71975
i -0.001 0.40525 0.569312 0.352562 0.758812 0.751
l 0.108375 0.389625 0.553688 0.547875 0.6885 0.6885
l 0.397438 -0.141625 0.413062 0.633812 0.0635 0.672875
l 0.491188 0.053688 0.5615 0.626 0.243188 0.6885
i 0.499 0.1865 0.5615 0.743188 0.4385 0.6885
l 0.459938 0.40525 0.28025 0.727562 0.602562 0.6885
l 0.678688 0.147438 0.334938 0.829125 0.454125 0.493188
l 0.678688 0.202125 0.459938 0.860375 0.485375 0.65725
l 0.783743 -0.126 -0.493188 1.04006 -0.0160066 -0.327125
i 0.772438 -0.141625 -0.340977 1.04006 -0.0160066 -0.124
i 0.756812 -0.0180066 -0.417518 0.891625 0.191691 -0.234807
i 0.803015 -0.0180066 -0.492159 1.05569 0.191691 -0.252813
i 0.772438 0.188691 -0.4385 0.891625 0.383812 -0.123
l 0.795875 0.323169 -0.360375 0.841093 0.615991 -0.123
i 0.831635 0.188691 -0.489074 1.05386 0.477562 -0.3115
i 0.819312 0.188691 -0.383812 1.02444 0.477562 -0.202125
i 1.03 -0.086938 -0.53713 1.3135 0.185021 -0.382537
l 1.03025 -0.102562 -0.493188 1.28225 0.09475 -0.303688
i 1.01462 0.18302 -0.547875 1.29398 0.46975 -0.358375
i 1.01462 0.34275 -0.547875 1.251 0.508812 -0.288062
l 1.1865 0.084938 -0.493188 1.25881 0.34475 -0.444312
l 1.17087 0.053688 -0.446312 1.28225 0.360375 -0.40525
l 1.249 0.053688 -0.547875 1.36819 0.46975 -0.40525
l 1.1865 0.288062 -0.547875 1.36819 0.508812 -0.389625
l -0.118188 -0.836938 0.709938 -0.09275 -0.71775 0.735375
l -0.09475 -0.821312 0.639625 -0.09275 -0.741188 0.727562
l 0.09275 -0.821312 0.639625 0.09475 -0.741188 0.727562
l 0.09275 -0.836938 0.709938 0.118188 -0.71775 0.735375
l -0.165062 -0.243188 0.709938 -0.100562 -0.100562 0.8135
l -0.133812 -0.227562 0.741188 -0.09275 -0.131812 0.829125
l 0.09275 -0.227562 0.741188 0.133812 -0.131812 0.829125
l 0.100562 -0.243188 0.709938 0.165062 -0.100562 0.8135
l -0.626 0.1865 0.647438 -0.545875 0.290062 0.6885
l -0.602562 0.28025 0.663062 -0.53025 0.376 0.696312
l -0.376 0.03025 0.71775 -0.202125 0.133812 0.78225
i -0.352562 0.09275 0.741188 -0.139625 0.243188 0.829125
l -0.204125 0.053688 0.647438 -0.077125 0.243188 0.743188
l -0.204125 0.045875 0.725562 0.001 0.211938 0.774438
l -0.352562 0.15525 0.795875 -0.225562 0.243188 0.829125
l -0.352562 0.241188 0.78025 -0.225562 0.376 0.829125
l -0.274438 0.163062 0.741188 -0.139625 0.391625 0.797875
i -0.211938 0.15525 0.749 -0.124 0.376 0.78225
l -0.4385 0.327125 0.71775 -0.334938 0.454125 0.78225
l -0.4385 0.428688 0.71775 -0.327125 0.547875 0.797875
l -0.352562 0.327125 0.71775 -0.202125 0.454125 0.797875
i -0.336938 0.374 0.741188 -0.209938 0.477562 0.78225
l 0.127125 -0.09475 0.634417 0.399438 0.09475 0.810688
l 0.202125 0.03025 0.71775 0.376 0.133812 0.78225
i 0.131812 0.09275 0.741188 0.274438 0.243188 0.797875
i 0.202125 0.09275 0.741188 0.352562 0.243188 0.829125
l 0.124 0.21775 0.749 0.196312 0.305688 0.78225
l 0.124 0.241188 0.741188 0.243188 0.391625 0.797875
l 0.202125 0.241188 0.741188 0.352562 0.391625 0.805688
l 0.225562 0.241188 0.795875 0.352562 0.376 0.829125
l 0.4365 0.09275 0.6865 0.501 0.243188 0.78225
l 0.459938 0.0615 0.670875 0.579125 0.243188 0.758812
l 0.491188 0.0615 0.647438 0.626 0.196312 0.680688
l 0.545875 0.1865 0.647438 0.626 0.290062 0.6885
l 0.249 0.397438 0.741188 0.336938 0.477562 0.774438
l 0.163062 0.358375 0.756812 0.28225 0.46975 0.78225
l 0.334938 0.327125 0.71775 0.4385 0.454125 0.78225
l 0.327125 0.428688 0.71775 0.4385 0.547875 0.797875

l -1.3135 -0.086938 -0.537851 -1.02943 0.204125 -0.428688
l -1.24709 -0.001 -0.491235 -1.04587 0.204125 -0.381812
l -1.09215 0.1865 -0.389021 -1.04067 0.204125 -0.379208
l -1.05569 0.124 -0.383812 -0.959938 0.204125 -0.350562
l -1.25881 0.202125 -0.493188 -1.03806 0.360375 -0.389625
l -1.20141 0.202125 -0.514074 -1.02244 0.4385 -0.358375
l -1.11672 0.202125 -0.397485 -0.987282 0.274438 -0.362281
l -1.08694 0.233375 -0.415062 -0.952125 0.34475 -0.34275
l -1.04788 -0.126 -0.493188 -0.774481 0.215537 -0.327125
i -1.04788 -0.016625 -0.422875 -0.881812 0.215537 -0.264625
l -0.9385 -0.016625 -0.336938 -0.8115 0.110375 -0.264625
i -0.961938 0.0615 -0.352562 -0.764625 0.215537 -0.272438
l -1.04006 -0.141625 -0.329125 -0.71775 -0.014625 -0.124
l -1.04006 -0.040062 -0.368188 -0.8115 0.001 -0.209938
i -0.84475 -0.024438 -0.321312 -0.71775 0.09475 -0.170875
i -0.874267 0.038062 -0.321312 -0.71775 0.215537 -0.1865
i -1.03109 0.213536 -0.488703 -0.858375 0.477562 -0.288062
l -1.02444 0.303688 -0.383812 -0.858375 0.477562 -0.21775
i -0.946312 0.213537 -0.331231 -0.84275 0.360375 -0.209938
l -0.92488 0.213537 -0.423076 -0.819312 0.40725 -0.202125
l -0.860375 -0.024438 -0.211938 -0.71775 0.329125 -0.045875
l -0.860375 -0.047875 -0.071312 -0.725562 0.321312 0.071312
l -0.852562 -0.047875 0.053688 -0.600562 0.235375 0.446312
l -0.852562 0.147438 0.053688 -0.725562 0.40725 0.461938
l -0.797875 0.40525 0.146665 -0.631812 0.546711 0.493188
l -0.797875 0.544711 -0.196312 -0.634706 0.751 0.198344
l -0.743188 0.1865 0.600562 -0.584938 0.376 0.6885
l -0.626 0.241188 0.5615 -0.350562 0.516625 0.6885
l -0.368188 -0.946312 0.522438 -0.233375 -0.694312 0.6885
l -0.329125 -0.96975 0.522438 -0.116188 -0.834938 0.711938
l -0.180688 -0.985375 0.4365 0.001 -0.928688 0.641625
l -0.165062 -0.977562 0.34275 0.001 -0.756812 0.461938
l -0.165062 -0.946312 0.631812 0.001 -0.881812 0.696312
l -0.09475 -0.868188 0.631812 0.001 -0.749 0.6885
l -0.290062 -0.758812 0.358375 -0.124 -0.499 0.391625
l -0.141625 -0.805688 0.28025 0.001 -0.483375 0.368188
l -0.251 -0.501 0.163062 -0.178688 -0.28025 0.430688
l -0.251 -0.540062 0.163062 0.001 -0.389625 0.391625
l -0.3135 -0.501 0.389625 -0.21775 -0.28025 0.571312
l -0.3135 -0.446312 0.553688 -0.178688 -0.3115 0.711938
l -0.4385 -0.28225 0.428688 -0.202125 -0.09275 0.53225
l -0.258812 -0.3135 0.428688 -0.202125 -0.170875 0.555688
l 0.71775 -0.071312 -0.274438 0.84475 0.040062 -0.131812
l 0.71775 0.014625 -0.321312 0.84475 0.204125 -0.1865
l -0.001 -0.946312 0.631812 0.165062 -0.881812 0.696312
l -0.001 -0.868188 0.631812 0.09475 -0.749 0.6885
l 0.116188 -0.96975 0.522438 0.329125 -0.834938 0.711938
l 0.233375 -0.946312 0.522438 0.368188 -0.694312 0.6885
l -0.001 0.40525 0.569312 0.196312 0.665062 0.751
l 0.108375 0.4365 0.59275 0.352562 0.758812 0.735375
l 0.499 0.241188 0.5615 0.626 0.4385 0.6885
l 0.584938 0.1865 0.600562 0.743188 0.376 0.6885
l 0.772438 -0.141625 -0.329125 1.04006 -0.038062 -0.124
l 0.811895 -0.071312 -0.340977 1.03666 -0.0160066 -0.131812
i 0.756812 -0.0180066 -0.417518 0.84475 0.191691 -0.272438
i 0.811418 -0.0180066 -0.329125 0.891625 0.191691 -0.234807
l 0.850562 -0.0180066 -0.422875 1.04788 0.0635 -0.252813
i 0.803015 -0.0180066 -0.492159 1.05569 0.191691 -0.319312
l 0.772438 0.188691 -0.4385 0.860375 0.383812 -0.202125
l 0.795875 0.188691 -0.272458 0.891625 0.329125 -0.123
l 0.831635 0.188691 -0.489074 1.03183 0.477562 -0.3115
l 0.952125 0.188691 -0.415062 1.05386 0.34475 -0.34275
i 0.84275 0.188691 -0.376 1.01663 0.305688 -0.209938
i 0.819312 0.288062 -0.383812 1.02444 0.477562 -0.202125
l 1.03 -0.086938 -0.53713 1.3135 0.185021 -0.428688
l 1.04587 -0.001 -0.490279 1.24136 0.18502 -0.382537
i 1.01462 0.18302 -0.4385 1.17288 0.360375 -0.358375
i 1.02244 0.18302 -0.547875 1.29398 0.46975 -0.389625
l 1.01462 0.34275 -0.4385 1.1885 0.477562 -0.288062
l 1.02244 0.4365 -0.547875 1.251 0.508812 -0.3115
i -0.352562 0.09275 0.741188 -0.1865 0.172875 0.821312
l -0.352562 0.09275 0.741188 -0.139625 0.243188 0.829125
l -0.204125 0.15525 0.749 -0.131812 0.227562 0.78225
i -0.211938 0.209938 0.749 -0.124 0.376 0.78225
l -0.336938 0.397438 0.741188 -0.249 0.477562 0.774438
l -0.274438 0.374 0.756812 -0.209938 0.46975 0.78225
l 0.131812 0.139625 0.749 0.204125 0.227562 0.78225
l 0.139625 0.09275 0.741188 0.274438 0.243188 0.797875
l 0.202125 0.09275 0.741188 0.352562 0.165062 0.805688
l 0.225562 0.116188 0.795875 0.352562 0.243188 0.829125

l -1.04788 -0.016625 -0.422875 -0.881812 0.0635 -0.264625
l -1.001 0.0615 -0.368561 -0.9365 0.215537 -0.334938
l -0.961938 0.0615 -0.352562 -0.827125 0.215537 -0.319312
l -0.876747 0.077125 -0.321312 -0.764625 0.215537 -0.272438
l -0.84475 -0.016625 -0.321312 -0.756812 0.09475 -0.272438
l -0.84475 -0.024438 -0.274438 -0.71775 0.09475 -0.170875
l -0.874267 0.170875 -0.306434 -0.795875 0.215537 -0.209938
l -0.836938 0.038062 -0.321312 -0.71775 0.204125 -0.1865
l -1.03109 0.213536 -0.488703 -0.858375 0.477562 -0.3115
l -1.02444 0.213537 -0.376 -0.889625 0.34475 -0.288062
i -0.946312 0.213537 -0.331231 -0.868119 0.305688 -0.264625
l -0.946312 0.241188 -0.290062 -0.84275 0.360375 -0.209938
l 0.775435 -0.0180066 -0.417518 0.833773 0.191691 -0.338755
l 0.756812 0.014625 -0.321312 0.84475 0.172875 -0.272438
i 0.8115 -0.0180066 -0.321312 0.883812 0.016625 -0.254954
i 0.811418 0.014625 -0.329125 0.891625 0.191691 -0.234807
i 0.803015 -0.0180066 -0.492159 1.05569 0.191691 -0.334938
i 0.84275 0.014625 -0.368188 1.001 0.191691 -0.319312
l 0.856112 0.188691 -0.376 1.01663 0.290062 -0.319312
i 0.84275 0.188691 -0.34475 0.954125 0.305688 -0.209938
l 0.819312 0.288062 -0.383812 0.946312 0.40725 -0.202125
i 0.858375 0.288062 -0.383812 1.02444 0.477562 -0.21775
i 1.01462 0.18302 -0.415062 1.13225 0.329125 -0.374
l 1.02244 0.327125 -0.4385 1.17288 0.360375 -0.358375
l 1.02244 0.18302 -0.547875 1.29398 0.46975 -0.483375
i 1.03806 0.18302 -0.493188 1.26663 0.4385 -0.389625
l -0.243188 0.09275 0.741188 -0.1865 0.172875 0.78225
l -0.352562 0.09275 0.741188 -0.202125 0.165062 0.821312
l -0.196312 0.209938 0.749 -0.124 0.305688 0.78225
l -0.211938 0.295875 0.764625 -0.124 0.376 0.78225

l -0.913943 0.213537 -0.331231 -0.868119 0.243188 -0.264625
l -0.946312 0.233375 -0.321312 -0.889625 0.305688 -0.264625
l 0.8115 -0.0180066 -0.274438 0.883812 -0.014625 -0.254954
l 0.8115 -0.016625 -0.321312 0.883812 0.016625 -0.264625
i 0.819312 0.014625 -0.329125 0.891625 0.172875 -0.272438
l 0.811418 0.170875 -0.321312 0.858862 0.191691 -0.234807
l 0.803015 -0.0180066 -0.492159 1.038 0.191691 -0.338755
l 0.9365 -0.001 -0.422875 1.05569 0.191691 -0.334938
l 0.84275 0.014625 -0.352562 0.961938 0.191691 -0.319312
l 0.9365 0.0615 -0.368188 1.001 0.191691 -0.334938
l 0.848794 0.188691 -0.321312 0.891625 0.243188 -0.264625
l 0.84275 0.233375 -0.34475 0.954125 0.305688 -0.209938
l 0.889625 0.288062 -0.360375 1.02444 0.415062 -0.21775
l 0.858375 0.381812 -0.383812 1.02444 0.477562 -0.233375
l 1.01462 0.1865 -0.415062 1.08694 0.329125 -0.374
l 1.05354 0.18302 -0.411814 1.13225 0.274438 -0.381812
l 1.03806 0.209938 -0.485375 1.1885 0.360375 -0.389625
l 1.10837 0.18302 -0.493188 1.26663 0.4385 -0.389625

l 0.819312 0.014625 -0.321312 0.852562 0.086938 -0.272438
l 0.827125 0.014625 -0.329125 0.891625 0.172875 -0.319312
